ID	Marital Status	Gender	 Income 	Children	Education	Occupation	Home Owner	Cars	Commute Distance	Region	Age	Age Range	Purchased Bike
18504	Married	Male	" $70,000 "	2	Partial High School	Skilled Manual	No	2	1-2 Miles	North America	49	Middle Age	No
28799	Single	Female	" $40,000 "	2	Partial College	Clerical	No	1	1-2 Miles	North America	47	Middle Age	Yes
11225	Married	Female	" $60,000 "	2	Partial College	Professional	Yes	1	10+ Miles	North America	55	Middle Age	No
17657	Married	Male	" $40,000 "	4	Partial College	Clerical	No	0	0-1 Miles	North America	30	Adult	No
14913	Married	Female	" $40,000 "	1	Partial College	Clerical	Yes	1	1-2 Miles	North America	48	Middle Age	Yes
14077	Single	Male	" $30,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	30	Adult	No
13296	Married	Male	" $110,000 "	1	Bachelors	Management	Yes	3	5-10 Miles	North America	45	Middle Age	No
20535	Married	Female	" $70,000 "	4	Partial College	Professional	Yes	1	10+ Miles	North America	56	Middle Age	No
12452	Married	Male	" $60,000 "	4	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	Middle Age	Yes
28043	Married	Female	" $60,000 "	2	Bachelors	Management	Yes	0	10+ Miles	North America	56	Middle Age	No
12957	Single	Female	" $70,000 "	1	Bachelors	Professional	No	1	0-1 Miles	North America	44	Adult	No
15412	Married	Male	" $130,000 "	2	Graduate Degree	Management	Yes	3	2-5 Miles	North America	69	Senior	No
20514	Married	Female	" $70,000 "	2	Partial College	Professional	Yes	1	2-5 Miles	North America	59	Middle Age	No
20758	Married	Male	" $30,000 "	2	High School	Skilled Manual	Yes	2	1-2 Miles	North America	50	Middle Age	No
11801	Married	Male	" $60,000 "	1	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	36	Adult	No
22211	Married	Male	" $60,000 "	0	Partial College	Professional	Yes	2	5-10 Miles	North America	32	Adult	No
28087	Single	Female	" $40,000 "	0	Partial College	Skilled Manual	No	1	1-2 Miles	North America	27	Young Adult	No
23668	Married	Female	" $40,000 "	4	High School	Professional	Yes	2	5-10 Miles	North America	59	Middle Age	Yes
27441	Married	Male	" $60,000 "	3	High School	Professional	No	2	2-5 Miles	North America	53	Middle Age	No
27261	Married	Male	" $40,000 "	1	Bachelors	Skilled Manual	No	1	0-1 Miles	North America	36	Adult	Yes
18649	Single	Male	" $30,000 "	1	High School	Clerical	Yes	2	1-2 Miles	North America	51	Middle Age	Yes
21714	Single	Female	" $80,000 "	5	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	47	Middle Age	No
23217	Single	Female	" $60,000 "	3	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	43	Adult	Yes
23797	Single	Male	" $20,000 "	3	Partial High School	Clerical	No	2	0-1 Miles	North America	50	Middle Age	No
13216	Married	Female	" $60,000 "	5	Bachelors	Management	Yes	3	10+ Miles	North America	59	Middle Age	No
20657	Single	Male	" $50,000 "	2	Bachelors	Skilled Manual	Yes	0	2-5 Miles	North America	37	Adult	Yes
12882	Married	Male	" $50,000 "	1	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	33	Adult	Yes
25908	Married	Female	" $60,000 "	0	Partial College	Skilled Manual	No	1	1-2 Miles	North America	27	Young Adult	No
16753	Single	Female	" $70,000 "	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	34	Adult	Yes
14608	Married	Male	" $50,000 "	4	Bachelors	Skilled Manual	Yes	3	10+ Miles	North America	42	Adult	No
24979	Married	Female	" $60,000 "	2	Partial College	Professional	Yes	2	2-5 Miles	North America	57	Middle Age	Yes
13313	Married	Female	" $120,000 "	1	High School	Professional	No	4	2-5 Miles	North America	45	Middle Age	No
18952	Married	Female	" $100,000 "	4	Bachelors	Management	Yes	4	0-1 Miles	North America	40	Adult	No
17699	Married	Male	" $60,000 "	1	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	55	Middle Age	No
14657	Married	Male	" $80,000 "	1	Partial College	Skilled Manual	No	1	0-1 Miles	North America	47	Middle Age	Yes
11540	Single	Male	" $60,000 "	4	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	Middle Age	Yes
11783	Married	Female	" $60,000 "	1	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	34	Adult	No
14602	Married	Female	" $80,000 "	3	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	36	Adult	Yes
29030	Married	Male	" $70,000 "	2	Partial High School	Skilled Manual	Yes	2	10+ Miles	North America	54	Middle Age	No
26490	Single	Male	" $70,000 "	2	Bachelors	Management	No	1	2-5 Miles	North America	59	Middle Age	Yes
13151	Single	Male	" $40,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	27	Young Adult	No
17260	Married	Male	" $90,000 "	5	Partial College	Professional	Yes	3	0-1 Miles	North America	41	Adult	No
15372	Married	Male	" $80,000 "	3	Partial College	Professional	No	2	2-5 Miles	North America	50	Middle Age	Yes
18105	Married	Female	" $60,000 "	2	Partial College	Professional	Yes	1	10+ Miles	North America	55	Middle Age	No
19660	Married	Male	" $80,000 "	4	Bachelors	Management	Yes	0	0-1 Miles	North America	43	Adult	No
16112	Single	Male	" $70,000 "	4	Bachelors	Professional	Yes	2	2-5 Miles	North America	43	Adult	Yes
20698	Married	Male	" $60,000 "	4	Bachelors	Skilled Manual	Yes	3	5-10 Miles	North America	42	Adult	No
20076	Single	Female	" $10,000 "	2	High School	Manual	Yes	2	1-2 Miles	North America	53	Middle Age	Yes
24496	Single	Female	" $40,000 "	0	High School	Skilled Manual	No	2	0-1 Miles	North America	28	Young Adult	Yes
15468	Married	Female	" $50,000 "	1	Bachelors	Skilled Manual	Yes	1	0-1 Miles	North America	35	Adult	No
28031	Single	Female	" $70,000 "	2	Bachelors	Management	No	1	2-5 Miles	North America	59	Middle Age	Yes
26270	Single	Female	" $20,000 "	2	Partial High School	Clerical	Yes	2	1-2 Miles	North America	49	Middle Age	No
22221	Married	Male	" $60,000 "	2	High School	Professional	No	2	1-2 Miles	North America	48	Middle Age	Yes
28228	Single	Female	" $80,000 "	2	Partial High School	Skilled Manual	No	2	1-2 Miles	North America	50	Middle Age	No
18363	Married	Male	" $40,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	28	Young Adult	Yes
23256	Single	Male	" $30,000 "	1	High School	Clerical	No	1	5-10 Miles	North America	52	Middle Age	No
12768	Married	Male	" $30,000 "	1	High School	Clerical	Yes	1	2-5 Miles	North America	52	Middle Age	Yes
20361	Married	Male	" $50,000 "	2	Graduate Degree	Management	Yes	2	5-10 Miles	North America	69	Senior	No
21306	Single	Male	" $60,000 "	2	High School	Professional	Yes	2	5-10 Miles	North America	51	Middle Age	No
13382	Married	Male	" $70,000 "	5	Partial College	Professional	Yes	2	1-2 Miles	North America	57	Middle Age	Yes
20310	Single	Male	" $60,000 "	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	27	Young Adult	Yes
22971	Single	Female	" $30,000 "	0	High School	Skilled Manual	No	2	0-1 Miles	North America	25	Young Adult	Yes
15287	Single	Female	" $50,000 "	1	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	33	Adult	Yes
15532	Single	Male	" $60,000 "	4	Bachelors	Professional	Yes	2	2-5 Miles	North America	43	Adult	Yes
11255	Married	Male	" $70,000 "	4	Graduate Degree	Management	Yes	2	5-10 Miles	North America	73	Senior	No
28090	Married	Male	" $40,000 "	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	27	Young Adult	No
15255	Married	Male	" $40,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	28	Young Adult	Yes
13154	Married	Male	" $40,000 "	0	High School	Skilled Manual	No	2	0-1 Miles	North America	27	Young Adult	Yes
26778	Single	Female	" $40,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	31	Adult	No
23248	Married	Female	" $10,000 "	2	High School	Manual	Yes	2	1-2 Miles	North America	53	Middle Age	No
21417	Single	Female	" $60,000 "	0	Partial College	Professional	No	2	1-2 Miles	North America	32	Adult	Yes
17668	Single	Male	" $30,000 "	2	High School	Skilled Manual	Yes	2	1-2 Miles	North America	50	Middle Age	Yes
27994	Married	Female	" $40,000 "	4	High School	Professional	Yes	2	5-10 Miles	North America	69	Senior	No
20376	Single	Female	" $70,000 "	3	Graduate Degree	Management	Yes	2	5-10 Miles	North America	52	Middle Age	Yes
25954	Married	Male	" $60,000 "	0	Partial College	Skilled Manual	No	2	1-2 Miles	North America	31	Adult	No
15749	Single	Female	" $70,000 "	4	Bachelors	Management	Yes	2	10+ Miles	North America	61	Middle Age	No
25899	Married	Female	" $70,000 "	2	High School	Professional	Yes	2	10+ Miles	North America	53	Middle Age	No
13351	Single	Female	" $70,000 "	4	Bachelors	Management	Yes	2	1-2 Miles	North America	62	Middle Age	Yes
23333	Married	Male	" $40,000 "	0	Partial College	Skilled Manual	No	2	1-2 Miles	North America	30	Adult	No
21660	Married	Female	" $60,000 "	3	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	43	Adult	Yes
17012	Married	Female	" $60,000 "	3	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	42	Adult	Yes
24514	Married	Male	" $40,000 "	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	30	Adult	No
27505	Single	Female	" $40,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	30	Adult	No
29243	Single	Male	" $110,000 "	1	Bachelors	Management	Yes	1	5-10 Miles	North America	43	Adult	No
26582	Married	Male	" $60,000 "	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	33	Adult	Yes
14271	Married	Male	" $30,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	32	Adult	No
23041	Single	Female	" $70,000 "	4	High School	Professional	Yes	0	5-10 Miles	North America	50	Middle Age	Yes
29048	Single	Male	" $110,000 "	2	Bachelors	Management	No	3	0-1 Miles	North America	37	Adult	Yes
24433	Married	Male	" $70,000 "	3	High School	Professional	No	1	1-2 Miles	North America	52	Middle Age	Yes
15501	Married	Male	" $70,000 "	4	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	36	Adult	Yes
13911	Single	Female	" $80,000 "	3	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	41	Adult	Yes
20421	Single	Female	" $40,000 "	0	Partial High School	Clerical	Yes	2	5-10 Miles	North America	26	Young Adult	No
16009	Single	Male	" $170,000 "	1	Graduate Degree	Management	No	4	0-1 Miles	North America	66	Senior	No
18411	Married	Male	" $60,000 "	2	High School	Professional	No	2	5-10 Miles	North America	51	Middle Age	No
19163	Married	Female	" $70,000 "	4	Bachelors	Professional	Yes	2	0-1 Miles	North America	43	Adult	Yes
18572	Married	Female	" $60,000 "	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	39	Adult	No
27540	Single	Female	" $70,000 "	0	Bachelors	Professional	No	1	0-1 Miles	North America	37	Adult	Yes
19889	Single	Female	" $70,000 "	2	Partial High School	Skilled Manual	No	2	2-5 Miles	North America	54	Middle Age	Yes
12922	Single	Female	" $60,000 "	3	Bachelors	Skilled Manual	Yes	0	2-5 Miles	North America	40	Adult	Yes
18891	Married	Female	" $40,000 "	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	28	Young Adult	No
16773	Married	Male	" $60,000 "	1	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	33	Adult	No
19143	Single	Female	" $80,000 "	3	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	41	Adult	Yes
23882	Single	Female	" $80,000 "	3	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	37	Adult	Yes
11233	Married	Male	" $70,000 "	4	Partial College	Professional	Yes	2	10+ Miles	North America	53	Middle Age	No
12056	Married	Male	" $120,000 "	2	Graduate Degree	Management	Yes	3	5-10 Miles	North America	64	Middle Age	No
15555	Married	Female	" $60,000 "	1	Partial College	Skilled Manual	Yes	1	2-5 Miles	North America	45	Middle Age	Yes
18423	Single	Male	" $80,000 "	2	Partial High School	Skilled Manual	No	2	1-2 Miles	North America	52	Middle Age	No
22743	Married	Female	" $40,000 "	5	High School	Professional	Yes	2	10+ Miles	North America	60	Middle Age	No
25343	Single	Female	" $20,000 "	3	Partial High School	Clerical	Yes	2	1-2 Miles	North America	50	Middle Age	No
13390	Married	Female	" $70,000 "	4	Partial College	Professional	No	1	1-2 Miles	North America	56	Middle Age	No
17482	Single	Female	" $40,000 "	0	Partial High School	Clerical	Yes	2	5-10 Miles	North America	29	Young Adult	No
13176	Single	Male	" $130,000 "	0	Graduate Degree	Management	No	2	0-1 Miles	North America	38	Adult	Yes
20504	Married	Female	" $40,000 "	5	High School	Professional	No	2	2-5 Miles	North America	60	Middle Age	No
12205	Single	Female	" $130,000 "	2	Bachelors	Management	No	4	0-1 Miles	North America	67	Senior	No
16751	Married	Male	" $60,000 "	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	32	Adult	Yes
21613	Single	Male	" $50,000 "	2	Bachelors	Skilled Manual	No	1	0-1 Miles	North America	39	Adult	Yes
24801	Single	Male	" $60,000 "	1	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	35	Adult	Yes
17519	Married	Female	" $60,000 "	0	Partial College	Professional	Yes	2	5-10 Miles	North America	32	Adult	No
18347	Single	Female	" $30,000 "	0	Partial College	Skilled Manual	No	1	1-2 Miles	North America	31	Adult	No
29052	Single	Male	" $40,000 "	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	27	Young Adult	No
11745	Married	Female	" $60,000 "	1	Bachelors	Professional	Yes	1	0-1 Miles	North America	47	Middle Age	Yes
19147	Married	Male	" $40,000 "	0	Bachelors	Professional	No	1	0-1 Miles	North America	42	Adult	No
19217	Married	Male	" $30,000 "	2	High School	Skilled Manual	Yes	2	1-2 Miles	North America	49	Middle Age	No
15839	Single	Male	" $30,000 "	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	32	Adult	No
13714	Married	Female	" $20,000 "	2	High School	Manual	No	2	1-2 Miles	North America	53	Middle Age	Yes
22330	Married	Male	" $50,000 "	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	32	Adult	Yes
18783	Single	Male	" $80,000 "	0	Bachelors	Management	No	1	0-1 Miles	North America	38	Adult	Yes
25041	Single	Male	" $40,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	31	Adult	No
22046	Single	Female	" $80,000 "	0	Bachelors	Management	No	1	0-1 Miles	North America	38	Adult	Yes
28052	Married	Male	" $60,000 "	2	High School	Professional	Yes	2	10+ Miles	North America	55	Middle Age	No
26693	Married	Male	" $70,000 "	3	Partial College	Professional	Yes	1	5-10 Miles	North America	49	Middle Age	No
24955	Single	Male	" $30,000 "	5	Partial High School	Skilled Manual	Yes	3	10+ Miles	North America	60	Middle Age	Yes
26065	Single	Female	" $110,000 "	3	Bachelors	Management	No	4	1-2 Miles	North America	42	Adult	No
13942	Married	Male	" $60,000 "	1	Partial College	Skilled Manual	Yes	1	0-1 Miles	North America	46	Middle Age	No
11219	Married	Male	" $60,000 "	2	High School	Professional	Yes	2	10+ Miles	North America	55	Middle Age	No
22118	Single	Female	" $70,000 "	3	Graduate Degree	Management	Yes	2	5-10 Miles	North America	53	Middle Age	Yes
23197	Married	Male	" $50,000 "	3	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	40	Adult	No
14883	Married	Female	" $30,000 "	1	Bachelors	Skilled Manual	Yes	1	5-10 Miles	North America	53	Middle Age	Yes
27279	Single	Female	" $70,000 "	2	Bachelors	Skilled Manual	Yes	0	2-5 Miles	North America	38	Adult	Yes
18322	Single	Male	" $30,000 "	0	Partial High School	Clerical	No	2	0-1 Miles	North America	26	Young Adult	No
15879	Married	Male	" $70,000 "	5	Bachelors	Management	Yes	2	2-5 Miles	North America	61	Middle Age	No
28278	Married	Male	" $50,000 "	2	Graduate Degree	Management	Yes	2	5-10 Miles	North America	71	Senior	No
24416	Married	Male	" $90,000 "	4	High School	Professional	Yes	2	1-2 Miles	North America	45	Middle Age	No
28066	Married	Male	" $80,000 "	2	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	37	Adult	Yes
11275	Married	Female	" $80,000 "	4	Graduate Degree	Management	Yes	2	0-1 Miles	North America	72	Senior	Yes
14872	Married	Male	" $30,000 "	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	32	Adult	No
16151	Married	Female	" $60,000 "	1	Bachelors	Professional	Yes	1	2-5 Miles	North America	48	Middle Age	Yes
19731	Married	Male	" $80,000 "	4	Graduate Degree	Management	Yes	2	5-10 Miles	North America	68	Senior	No
23801	Married	Female	" $20,000 "	2	Partial High School	Clerical	Yes	2	0-1 Miles	North America	49	Middle Age	No
11807	Married	Male	" $70,000 "	3	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	34	Adult	No
11622	Married	Male	" $50,000 "	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	32	Adult	No
26597	Single	Female	" $60,000 "	4	Bachelors	Skilled Manual	No	2	0-1 Miles	North America	42	Adult	No
27074	Married	Female	" $70,000 "	1	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	35	Adult	Yes
19228	Married	Female	" $40,000 "	2	Partial College	Clerical	Yes	1	0-1 Miles	North America	48	Middle Age	No
13415	Single	Male	" $100,000 "	1	Graduate Degree	Management	Yes	3	2-5 Miles	North America	73	Senior	Yes
17000	Single	Female	" $70,000 "	4	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	43	Adult	Yes
14569	Married	Male	" $60,000 "	1	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	35	Adult	No
13873	Married	Male	" $70,000 "	3	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	35	Adult	Yes
20401	Married	Female	" $50,000 "	4	Bachelors	Management	Yes	2	1-2 Miles	North America	64	Middle Age	Yes
21583	Married	Female	" $50,000 "	1	Bachelors	Skilled Manual	Yes	0	0-1 Miles	North America	34	Adult	Yes
12029	Married	Male	" $30,000 "	0	Partial High School	Clerical	No	2	0-1 Miles	North America	28	Young Adult	No
18066	Single	Male	" $70,000 "	5	Bachelors	Management	Yes	3	10+ Miles	North America	60	Middle Age	Yes
28192	Married	Female	" $70,000 "	5	Graduate Degree	Professional	Yes	3	10+ Miles	North America	46	Middle Age	No
16122	Married	Male	" $40,000 "	4	High School	Skilled Manual	Yes	2	0-1 Miles	North America	44	Adult	Yes
18607	Single	Female	" $60,000 "	4	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	42	Adult	Yes
28858	Single	Male	" $80,000 "	3	Bachelors	Skilled Manual	Yes	0	2-5 Miles	North America	40	Adult	No
14432	Single	Male	" $90,000 "	4	Graduate Degree	Management	Yes	1	5-10 Miles	North America	73	Senior	No
26305	Single	Female	" $60,000 "	2	Bachelors	Skilled Manual	No	0	0-1 Miles	North America	36	Adult	Yes
22050	Single	Male	" $90,000 "	4	Bachelors	Management	Yes	1	1-2 Miles	North America	38	Adult	Yes
25394	Married	Male	" $60,000 "	1	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	34	Adult	Yes
19747	Married	Male	" $50,000 "	4	Bachelors	Management	Yes	2	10+ Miles	North America	63	Middle Age	No
23195	Single	Male	" $50,000 "	3	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	41	Adult	Yes
21695	Married	Male	" $60,000 "	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	39	Adult	Yes
13934	Married	Male	" $40,000 "	4	High School	Skilled Manual	Yes	2	2-5 Miles	North America	46	Middle Age	No
13337	Married	Female	" $80,000 "	5	Bachelors	Management	Yes	2	5-10 Miles	North America	64	Middle Age	No
27190	Married	Female	" $40,000 "	3	Partial College	Clerical	Yes	1	1-2 Miles	North America	32	Adult	No
28657	Single	Male	" $60,000 "	2	Bachelors	Skilled Manual	Yes	0	2-5 Miles	North America	36	Adult	Yes
21713	Single	Male	" $80,000 "	5	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	47	Middle Age	No
21752	Married	Male	" $60,000 "	3	Graduate Degree	Management	Yes	2	10+ Miles	North America	64	Middle Age	No
27273	Single	Male	" $70,000 "	3	Graduate Degree	Professional	No	0	0-1 Miles	North America	35	Adult	Yes
22719	Single	Male	" $110,000 "	3	Bachelors	Management	Yes	4	2-5 Miles	North America	40	Adult	Yes
22042	Married	Female	" $70,000 "	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	34	Adult	Yes
21451	Married	Female	" $40,000 "	4	High School	Professional	Yes	2	10+ Miles	North America	61	Middle Age	No
20754	Married	Male	" $30,000 "	2	High School	Skilled Manual	Yes	2	1-2 Miles	North America	51	Middle Age	No
12153	Single	Female	" $70,000 "	3	Partial College	Professional	Yes	1	5-10 Miles	North America	49	Middle Age	Yes
16895	Married	Female	" $40,000 "	3	Partial College	Professional	No	2	1-2 Miles	North America	54	Middle Age	Yes
26728	Single	Male	" $70,000 "	3	Graduate Degree	Management	No	2	1-2 Miles	North America	53	Middle Age	Yes
11090	Single	Male	" $90,000 "	2	Partial College	Professional	Yes	1	2-5 Miles	North America	48	Middle Age	Yes
15862	Single	Female	" $50,000 "	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	33	Adult	Yes
26495	Single	Female	" $40,000 "	2	High School	Professional	Yes	2	10+ Miles	North America	57	Middle Age	No
11823	Married	Female	" $70,000 "	0	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	39	Adult	No
23449	Married	Male	" $60,000 "	2	High School	Professional	Yes	2	5-10 Miles	North America	48	Middle Age	No
23459	Married	Male	" $60,000 "	2	High School	Professional	Yes	2	5-10 Miles	North America	50	Middle Age	No
19543	Married	Male	" $70,000 "	5	Graduate Degree	Professional	No	3	10+ Miles	North America	47	Middle Age	No
14914	Married	Female	" $40,000 "	1	Partial College	Clerical	Yes	1	1-2 Miles	North America	49	Middle Age	Yes
12033	Single	Female	" $40,000 "	0	High School	Skilled Manual	No	2	0-1 Miles	North America	27	Young Adult	Yes
11941	Single	Male	" $60,000 "	0	Partial College	Skilled Manual	Yes	0	5-10 Miles	North America	29	Young Adult	No
14389	Married	Male	" $60,000 "	2	Bachelors	Management	Yes	0	2-5 Miles	North America	59	Middle Age	No
18050	Married	Female	" $60,000 "	1	Partial College	Skilled Manual	Yes	1	0-1 Miles	North America	45	Middle Age	Yes
19856	Married	Female	" $60,000 "	4	Bachelors	Management	Yes	2	2-5 Miles	North America	60	Middle Age	No
11663	Married	Male	" $70,000 "	4	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	36	Adult	Yes
27740	Married	Female	" $40,000 "	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	27	Young Adult	No
23455	Single	Male	" $80,000 "	2	Partial High School	Skilled Manual	No	2	1-2 Miles	North America	50	Middle Age	No
15292	Single	Female	" $60,000 "	1	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	35	Adult	No
21587	Married	Female	" $60,000 "	1	Graduate Degree	Skilled Manual	Yes	0	2-5 Miles	North America	34	Adult	Yes
23513	Married	Female	" $40,000 "	3	Partial College	Professional	Yes	2	5-10 Miles	North America	54	Middle Age	No
24322	Married	Female	" $60,000 "	4	Bachelors	Skilled Manual	No	2	0-1 Miles	North America	42	Adult	No
26298	Married	Female	" $50,000 "	1	Bachelors	Skilled Manual	Yes	0	2-5 Miles	North America	34	Adult	Yes
25419	Single	Male	" $50,000 "	2	Bachelors	Skilled Manual	No	1	0-1 Miles	North America	38	Adult	Yes
13343	Married	Female	" $90,000 "	5	Bachelors	Management	Yes	2	1-2 Miles	North America	63	Middle Age	Yes
11303	Single	Female	" $90,000 "	4	High School	Professional	No	3	1-2 Miles	North America	45	Middle Age	Yes
21693	Single	Female	" $60,000 "	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	40	Adult	No
28056	Married	Male	" $70,000 "	2	Partial High School	Skilled Manual	Yes	2	10+ Miles	North America	53	Middle Age	No
11788	Single	Female	" $70,000 "	1	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	34	Adult	No
22296	Married	Male	" $70,000 "	0	Bachelors	Professional	No	1	0-1 Miles	North America	38	Adult	No
15319	Married	Female	" $70,000 "	4	Bachelors	Management	No	1	1-2 Miles	North America	59	Middle Age	No
17654	Single	Female	" $40,000 "	3	Partial College	Clerical	Yes	1	1-2 Miles	North America	30	Adult	Yes
14662	Married	Male	" $60,000 "	1	Bachelors	Professional	Yes	1	0-1 Miles	North America	48	Middle Age	Yes
17541	Married	Female	" $40,000 "	4	High School	Skilled Manual	Yes	2	2-5 Miles	North America	43	Adult	No
13886	Married	Female	" $70,000 "	4	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	35	Adult	Yes
13073	Married	Female	" $60,000 "	0	Partial College	Professional	Yes	2	5-10 Miles	North America	30	Adult	No
21940	Married	Male	" $90,000 "	5	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	47	Middle Age	Yes
20196	Married	Male	" $60,000 "	1	Partial College	Skilled Manual	Yes	1	2-5 Miles	North America	45	Middle Age	Yes
23491	Single	Male	" $100,000 "	0	Partial College	Professional	No	4	1-2 Miles	North America	45	Middle Age	No
16651	Married	Female	" $120,000 "	2	Bachelors	Management	Yes	3	5-10 Miles	North America	62	Middle Age	No
16813	Married	Male	" $60,000 "	2	Partial College	Professional	Yes	2	10+ Miles	North America	55	Middle Age	No
16007	Married	Female	" $90,000 "	5	Bachelors	Management	Yes	2	1-2 Miles	North America	66	Senior	Yes
27434	Single	Male	" $70,000 "	4	Partial College	Professional	Yes	1	10+ Miles	North America	56	Middle Age	No
27756	Single	Female	" $50,000 "	3	Bachelors	Skilled Manual	No	1	0-1 Miles	North America	40	Adult	No
23818	Married	Female	" $50,000 "	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	33	Adult	Yes
19012	Married	Male	" $80,000 "	3	Bachelors	Management	Yes	1	1-2 Miles	North America	56	Middle Age	No
18329	Single	Male	" $30,000 "	0	Partial High School	Clerical	No	2	5-10 Miles	North America	27	Young Adult	No
29037	Married	Male	" $60,000 "	0	Graduate Degree	Professional	No	0	0-1 Miles	North America	39	Adult	No
26576	Married	Female	" $60,000 "	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	31	Adult	No
12192	Single	Female	" $60,000 "	2	Partial High School	Skilled Manual	No	2	1-2 Miles	North America	51	Middle Age	No
14887	Married	Female	" $30,000 "	1	High School	Clerical	Yes	1	5-10 Miles	North America	52	Middle Age	No
11734	Married	Male	" $60,000 "	1	Partial College	Skilled Manual	No	1	0-1 Miles	North America	47	Middle Age	No
17462	Married	Male	" $70,000 "	3	Graduate Degree	Management	Yes	2	5-10 Miles	North America	53	Middle Age	Yes
20659	Married	Male	" $70,000 "	3	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	35	Adult	Yes
28004	Married	Female	" $60,000 "	3	Bachelors	Management	Yes	2	10+ Miles	North America	66	Senior	No
19741	Single	Female	" $80,000 "	4	Graduate Degree	Management	Yes	2	5-10 Miles	North America	65	Senior	No
17450	Married	Male	" $80,000 "	5	Partial College	Professional	Yes	3	5-10 Miles	North America	45	Middle Age	No
17337	Single	Male	" $40,000 "	0	High School	Skilled Manual	Yes	1	5-10 Miles	North America	31	Adult	No
18594	Single	Female	" $80,000 "	3	Bachelors	Skilled Manual	Yes	3	10+ Miles	North America	40	Adult	Yes
15982	Married	Male	" $110,000 "	5	Partial College	Professional	Yes	4	2-5 Miles	North America	46	Middle Age	No
28625	Single	Male	" $40,000 "	2	Partial College	Clerical	No	1	1-2 Miles	North America	47	Middle Age	Yes
